z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,z77,z78,z79,z80,z81,z82,z83,z84,z85,z86,z87,z88,z89,z90,z91,z92,z93,z94,z95,z96,z97,z98,z99
-6.493203043937683105e-01,-3.865468204021453857e-01,-3.786974847316741943e-01,-1.589027941226959229e-01,-2.615291178226470947e-01,-5.628004670143127441e-01,4.901264309883117676e-01,9.816152453422546387e-01,9.427006840705871582e-01,6.912397742271423340e-01,4.901010692119598389e-01,-3.647925555706024170e-01,-6.371101140975952148e-01,-1.492812782526016235e-01,5.822118520736694336e-01,-2.068285085260868073e-02,-7.670016884803771973e-01,5.600629448890686035e-01,-7.580112218856811523e-01,-5.674473047256469727e-01,4.032810032367706299e-01,9.850258231163024902e-01,-7.387032508850097656e-01,2.776047587394714355e-01,4.326023757457733154e-01,3.715125843882560730e-02,3.101095743477344513e-02,1.701235026121139526e-01,3.368582129478454590e-01,-8.830118179321289062e-01,-5.388007164001464844e-01,7.732833027839660645e-01,9.615721702575683594e-01,-7.519056200981140137e-01,-1.984994709491729736e-01,-4.003389179706573486e-01,5.494058728218078613e-01,2.221487015485763550e-01,5.283647179603576660e-01,1.383718010038137436e-02,5.584529414772987366e-02,9.191783666610717773e-01,-7.335458993911743164e-01,9.122908711433410645e-01,-4.048390686511993408e-02,-5.948444604873657227e-01,2.102228403091430664e-01,-8.778080940246582031e-01,-5.254001021385192871e-01,1.636089235544204712e-01,-7.050278186798095703e-01,-1.897625625133514404e-01,2.194747477769851685e-01,1.317635327577590942e-01,9.968357086181640625e-01,-8.351693749427795410e-01,-6.454171538352966309e-01,-5.050816535949707031e-01,3.156499266624450684e-01,9.178604483604431152e-01,-3.882326185703277588e-01,1.270766109228134155e-01,-9.671254158020019531e-01,-9.204445481300354004e-01,-4.169306159019470215e-01,8.901884555816650391e-01,-2.876823246479034424e-01,-1.592854261398315430e-01,-9.805230498313903809e-01,2.862071394920349121e-01,-1.769541651010513306e-01,9.293636679649353027e-01,4.744918942451477051e-01,-3.321093022823333740e-01,-7.984748482704162598e-01,-4.726247191429138184e-01,1.596881151199340820e-01,-9.130400419235229492e-01,-3.519650101661682129e-01,7.338082790374755859e-01,5.580473542213439941e-01,-7.719231843948364258e-01,-2.429409176111221313e-01,8.287273049354553223e-01,-8.353356719017028809e-01,-3.053860962390899658e-01,7.800748348236083984e-01,-8.947146534919738770e-01,4.503003060817718506e-01,-1.141177266836166382e-01,9.486972093582153320e-01,9.821594357490539551e-01,5.124015808105468750e-01,-1.053132340312004089e-01,-4.940702617168426514e-01,-3.774403333663940430e-01,8.300076127052307129e-01,-5.684422254562377930e-01,1.263483762741088867e-01,9.557401537895202637e-01
4.215191900730133057e-01,-8.428437113761901855e-01,2.899685502052307129e-01,-1.516766846179962158e-01,-1.712761223316192627e-01,3.358208239078521729e-01,9.288278818130493164e-01,-6.085901260375976562e-01,3.248679637908935547e-01,5.575482249259948730e-01,-9.800421595573425293e-01,8.566412925720214844e-01,-8.367455601692199707e-01,4.312177598476409912e-01,-2.870743870735168457e-01,-3.738384544849395752e-01,-5.197608470916748047e-02,6.406577229499816895e-01,-3.638707101345062256e-01,4.663375318050384521e-01,-9.429133683443069458e-02,9.489414691925048828e-01,-1.616673767566680908e-01,-4.743537008762359619e-01,6.823047995567321777e-01,8.588626384735107422e-01,-7.705150842666625977e-01,4.535014331340789795e-01,5.342323184013366699e-01,-4.463761448860168457e-01,-1.929735094308853149e-01,-2.489002346992492676e-01,6.587630510330200195e-01,9.909688830375671387e-01,7.959337234497070312e-01,-8.218044638633728027e-01,9.078618288040161133e-01,-8.568482995033264160e-01,6.895428299903869629e-01,-7.473407387733459473e-01,2.322923988103866577e-01,6.591044068336486816e-01,-5.411943793296813965e-01,-3.909690380096435547e-01,-7.968771457672119141e-01,3.737814724445343018e-01,-4.466958045959472656e-01,7.311224937438964844e-01,8.693770170211791992e-01,2.679397761821746826e-01,-4.364274740219116211e-01,-3.925208449363708496e-01,-9.471876621246337891e-01,-9.066908955574035645e-01,-8.585578799247741699e-01,-4.103579223155975342e-01,7.502474784851074219e-01,7.959861755371093750e-01,6.011567711830139160e-01,1.677316725254058838e-01,1.093847081065177917e-01,-7.895423173904418945e-01,-3.252278268337249756e-01,-3.473368287086486816e-01,1.872527971863746643e-02,-4.878340363502502441e-01,-4.844384491443634033e-01,-3.696791231632232666e-01,-6.535464525222778320e-01,-2.176337987184524536e-01,-2.288285493850708008e-01,9.372255802154541016e-01,3.949911892414093018e-01,4.082858860492706299e-01,-9.870400428771972656e-01,2.641830965876579285e-02,-6.198444366455078125e-01,7.067428827285766602e-01,2.951584756374359131e-01,5.133131742477416992e-01,5.675493478775024414e-01,2.294473648071289062e-01,-3.138840198516845703e-01,1.853256523609161377e-01,2.115257084369659424e-01,4.401144981384277344e-01,-1.134928967803716660e-02,4.958586990833282471e-01,3.650782704353332520e-01,-7.357078790664672852e-01,3.411239683628082275e-01,2.298023253679275513e-01,2.228655517101287842e-01,-3.694556951522827148e-01,6.156346797943115234e-01,-2.506021261215209961e-01,2.678870037198066711e-02,8.034105300903320312e-01,4.001297652721405029e-01,4.198412597179412842e-01
-8.187874555587768555e-01,-3.360160589218139648e-01,4.208075702190399170e-01,-8.265527337789535522e-02,6.313105821609497070e-01,-5.671699643135070801e-01,4.115290641784667969e-01,-4.745291173458099365e-01,-8.891961574554443359e-01,1.318771243095397949e-01,-4.641343057155609131e-01,-9.797864556312561035e-01,-9.818165004253387451e-02,4.850053191184997559e-01,1.053687781095504761e-01,3.742661178112030029e-01,-2.891324162483215332e-01,-6.839641332626342773e-01,-5.500451922416687012e-01,1.842928305268287659e-02,4.830156564712524414e-01,8.713691830635070801e-01,-1.102763265371322632e-01,7.013378143310546875e-01,-1.409708261489868164e-01,7.568073272705078125e-01,-9.599276781082153320e-01,1.084305271506309509e-01,-6.276260614395141602e-01,6.035613417625427246e-01,-6.714973449707031250e-01,3.322376012802124023e-01,-7.160597443580627441e-01,-4.325302243232727051e-01,-3.554376363754272461e-01,9.016704559326171875e-01,6.395825147628784180e-01,1.056810766458511353e-01,-6.533631086349487305e-01,-3.070961833000183105e-01,3.056556284427642822e-01,-2.349651604890823364e-01,-6.077033877372741699e-01,9.131841659545898438e-01,7.993354797363281250e-01,-6.032900810241699219e-01,-7.986326813697814941e-01,8.835141062736511230e-01,-1.274438649415969849e-01,7.520477175712585449e-01,3.684974217321723700e-04,-3.508164286613464355e-01,-4.287112653255462646e-01,-1.598331034183502197e-01,6.292445063591003418e-01,-4.691118597984313965e-01,-2.119711339473724365e-01,-8.145403861999511719e-01,-2.829012274742126465e-01,-5.952052474021911621e-01,-8.263640403747558594e-01,4.544501900672912598e-01,-4.063971042633056641e-01,-3.892249763011932373e-01,-3.872835040092468262e-01,7.887935042381286621e-01,-4.849672019481658936e-01,-9.986948966979980469e-01,4.531645178794860840e-01,-1.292537599802017212e-01,4.529768228530883789e-01,-9.792420268058776855e-01,3.520659208297729492e-01,-1.314417123794555664e-01,-5.107576847076416016e-01,1.856828778982162476e-01,2.002146989107131958e-01,-3.332790136337280273e-01,-2.680585682392120361e-01,9.541805982589721680e-01,2.053339332342147827e-01,3.485264629125595093e-02,-1.791402995586395264e-01,-3.335083723068237305e-01,-4.450734853744506836e-01,-6.634912490844726562e-01,-5.749571919441223145e-01,6.241907477378845215e-01,5.805731415748596191e-01,2.344894111156463623e-01,9.721123613417148590e-03,-4.068342447280883789e-01,3.151617646217346191e-01,-3.203797340393066406e-01,1.292503923177719116e-01,1.612498462200164795e-01,-2.718445658683776855e-02,-2.926272749900817871e-01,4.051864445209503174e-01,8.394746184349060059e-01
4.835179820656776428e-02,-3.613197058439254761e-02,-5.136248469352722168e-01,1.273727323859930038e-02,-5.684085488319396973e-01,7.711840271949768066e-01,4.537074565887451172e-01,-3.785975873470306396e-01,8.978707194328308105e-01,4.060783982276916504e-01,3.745637238025665283e-01,-7.725483775138854980e-01,6.729925870895385742e-01,3.659963011741638184e-01,-8.346050381660461426e-01,-9.765716195106506348e-01,9.413012266159057617e-01,-2.336162477731704712e-01,2.751315236091613770e-01,3.515951633453369141e-01,-1.560725271701812744e-02,8.129794597625732422e-01,-9.839116334915161133e-01,9.093128442764282227e-01,-6.157894134521484375e-01,-8.984820842742919922e-01,-9.693918228149414062e-01,5.659711360931396484e-01,-3.240792155265808105e-01,-3.040448725223541260e-01,-6.584460735321044922e-01,2.355045080184936523e-01,-8.875799924135208130e-02,-3.601883351802825928e-01,-5.374116897583007812e-01,-6.685750484466552734e-01,4.971300363540649414e-01,-1.425526142120361328e-01,9.689779281616210938e-01,7.494019269943237305e-01,-1.026954799890518188e-01,-7.162783145904541016e-01,2.397003620862960815e-01,7.283048033714294434e-01,-1.826450526714324951e-01,6.658201217651367188e-01,1.596942394971847534e-01,8.065713644027709961e-01,-5.219332575798034668e-01,3.719595074653625488e-01,9.689421057701110840e-01,-5.099285393953323364e-02,-6.019040346145629883e-01,-8.705187439918518066e-01,-4.732156097888946533e-01,-5.533388853073120117e-01,7.255494594573974609e-01,7.351639121770858765e-02,-6.852069497108459473e-01,9.605570435523986816e-01,-3.751540184020996094e-02,7.249510288238525391e-01,-4.864221811294555664e-01,3.543589711189270020e-01,-9.756242036819458008e-01,-5.909004211425781250e-01,3.805875182151794434e-01,6.211692094802856445e-01,-8.646959662437438965e-01,-5.916144251823425293e-01,8.861627578735351562e-01,-6.855161190032958984e-01,-1.114052087068557739e-01,2.118708938360214233e-01,4.862175881862640381e-01,-7.924801111221313477e-01,3.408512175083160400e-01,-9.663633108139038086e-01,-3.026574552059173584e-01,9.660329222679138184e-01,1.661779284477233887e-01,-1.450134068727493286e-01,2.638655602931976318e-01,-9.414450526237487793e-01,-9.105736613273620605e-01,-3.608602583408355713e-01,-9.290413856506347656e-01,2.955594360828399658e-01,-1.904192864894866943e-01,-4.951057732105255127e-01,1.003242135047912598e-01,6.746065616607666016e-01,4.331685602664947510e-01,9.140810966491699219e-01,2.970533967018127441e-01,-5.313555598258972168e-01,7.018558979034423828e-01,-9.819225668907165527e-01,2.094339281320571899e-01,-9.890370368957519531e-01
-2.973328530788421631e-01,-5.140517354011535645e-01,8.398214578628540039e-01,-6.734172105789184570e-01,-2.240914851427078247e-01,3.737449049949645996e-01,3.814063072204589844e-01,5.404117703437805176e-01,1.896521151065826416e-01,-5.411304831504821777e-01,-7.614703178405761719e-01,4.288353323936462402e-01,8.497135639190673828e-01,-9.173914790153503418e-01,-8.496387600898742676e-01,-6.282704472541809082e-01,7.418878078460693359e-01,2.178111113607883453e-03,1.056775376200675964e-01,-3.882549330592155457e-02,1.611823439598083496e-01,1.832370311021804810e-01,-8.505760431289672852e-01,-5.181608200073242188e-01,-9.216690063476562500e-01,-6.183223724365234375e-01,-3.228909969329833984e-01,-6.405655145645141602e-01,-6.372057199478149414e-01,6.686730384826660156e-01,-8.902831077575683594e-01,7.487727403640747070e-01,-2.553642094135284424e-01,-3.993403911590576172e-01,-5.004641786217689514e-02,-5.716781616210937500e-01,5.930377840995788574e-01,-3.643884062767028809e-01,7.273764014244079590e-01,-4.995834231376647949e-01,5.210104584693908691e-01,1.287117153406143188e-01,6.596293300390243530e-02,7.117721438407897949e-01,-3.676736056804656982e-01,-9.607908725738525391e-01,8.925489336252212524e-02,-6.397976726293563843e-02,2.659564316272735596e-01,7.358781099319458008e-01,-1.324812974780797958e-02,2.144316136837005615e-01,5.667864680290222168e-01,-9.963247776031494141e-01,-5.575672388076782227e-01,3.356244266033172607e-01,-1.483024656772613525e-01,1.625220626592636108e-01,9.568997025489807129e-01,-6.725160479545593262e-01,-7.674238830804824829e-02,-4.284983873367309570e-01,2.130413055419921875e-01,-5.545613169670104980e-01,8.062574267387390137e-01,-5.448899865150451660e-01,8.194439411163330078e-01,-2.132194191217422485e-01,-8.650828003883361816e-01,3.464625477790832520e-01,-8.771272003650665283e-02,-3.283710181713104248e-01,9.410329461097717285e-01,-4.029162824153900146e-01,1.016734987497329712e-01,-4.421255886554718018e-01,4.231358468532562256e-01,-4.741027355194091797e-01,1.972667872905731201e-01,-9.135794639587402344e-01,2.425055205821990967e-01,-3.680642247200012207e-01,-7.315545678138732910e-01,6.516035795211791992e-01,-1.067719459533691406e-01,-6.531558632850646973e-01,-8.162598013877868652e-01,-9.739495813846588135e-03,5.505532026290893555e-01,-6.083595156669616699e-01,-1.133918687701225281e-01,3.175899982452392578e-01,2.978202104568481445e-01,-4.659793376922607422e-01,-8.578169941902160645e-01,-7.807326316833496094e-01,2.241663336753845215e-01,6.626124382019042969e-01,9.158182144165039062e-01,-4.620867073535919189e-01
-9.650539159774780273e-01,-9.299266338348388672e-01,-6.004653573036193848e-01,1.316353231668472290e-01,6.334114074707031250e-01,1.295173615217208862e-01,6.452003717422485352e-01,-8.656777143478393555e-01,7.685993909835815430e-01,-9.191749691963195801e-01,7.525382041931152344e-01,-1.394708752632141113e-01,-6.981050372123718262e-01,-1.787460297346115112e-01,7.230150103569030762e-01,-4.386300742626190186e-01,7.906261682510375977e-01,3.333433866500854492e-01,-5.123478174209594727e-01,1.699546277523040771e-01,-7.760622501373291016e-01,1.091737598180770874e-01,-1.431249529123306274e-01,-3.409857749938964844e-01,9.240096211433410645e-01,-2.593452334403991699e-01,-5.843924880027770996e-01,-5.137467980384826660e-01,8.339852690696716309e-01,9.063575267791748047e-01,7.216433286666870117e-01,-5.000461339950561523e-01,7.834535241127014160e-01,-3.077003061771392822e-01,9.030808210372924805e-01,-3.646485209465026855e-01,-5.447532534599304199e-01,7.217327952384948730e-01,9.714047312736511230e-01,5.149452090263366699e-01,8.768322467803955078e-01,-1.200095638632774353e-01,5.925443768501281738e-01,-5.856872349977493286e-02,-1.927703320980072021e-01,-2.925051748752593994e-01,-4.723588228225708008e-01,1.740583926439285278e-01,-1.641912609338760376e-01,9.559978544712066650e-02,8.423064351081848145e-01,-8.129785656929016113e-01,4.588268995285034180e-01,-5.915980935096740723e-01,-9.387530684471130371e-01,8.427913188934326172e-01,-3.835388422012329102e-01,1.116388216614723206e-01,-2.354034185409545898e-01,7.877720594406127930e-01,4.785179197788238525e-01,-2.635388970375061035e-01,-2.903220653533935547e-01,-2.389574199914932251e-01,-4.403256475925445557e-01,-5.194862484931945801e-01,1.952117681503295898e-01,3.891994655132293701e-01,-3.999349772930145264e-01,-8.080394864082336426e-01,-7.988222837448120117e-01,9.605971574783325195e-01,2.706295847892761230e-01,-8.743931055068969727e-01,4.977716505527496338e-01,8.809261322021484375e-01,-6.835323572158813477e-01,6.758640408515930176e-01,6.810415387153625488e-01,-3.670806884765625000e-01,-1.375357210636138916e-01,8.170793652534484863e-01,5.657883882522583008e-01,9.880977869033813477e-01,9.247846901416778564e-02,5.787093043327331543e-01,-7.540457695722579956e-02,4.870181083679199219e-01,3.679759502410888672e-01,-8.344864249229431152e-01,-7.753379940986633301e-01,6.532974243164062500e-01,1.349104642868041992e-01,6.994175910949707031e-02,7.878067493438720703e-01,-5.411526560783386230e-01,3.178104013204574585e-02,-1.409971117973327637e-01,-3.996633887290954590e-01,-1.974074989557266235e-01
-8.003665208816528320e-01,5.998232960700988770e-01,7.896535992622375488e-01,-6.362298727035522461e-01,7.740472555160522461e-01,4.381240010261535645e-01,7.557393312454223633e-01,-9.218941330909729004e-01,7.210525274276733398e-01,4.364395141601562500e-01,1.726427674293518066e-01,-7.219343185424804688e-01,3.612559437751770020e-01,5.991666316986083984e-01,1.174956560134887695e-01,-1.897492818534374237e-02,-9.780297279357910156e-01,9.535056352615356445e-01,6.911188364028930664e-01,3.575363457202911377e-01,7.390926778316497803e-02,9.718730449676513672e-01,5.774694681167602539e-01,9.593884348869323730e-01,-1.843212097883224487e-01,2.955433428287506104e-01,1.257272660732269287e-01,-6.367899179458618164e-01,-9.650016427040100098e-01,8.664343357086181641e-01,1.780914664268493652e-01,-3.327200561761856079e-02,-2.359907329082489014e-01,-7.746077179908752441e-01,-1.932821273803710938e-01,1.260086894035339355e-01,-5.910438895225524902e-01,6.743913292884826660e-01,-1.211430579423904419e-01,8.737964555621147156e-03,-2.669683396816253662e-01,5.396105647087097168e-01,8.197488188743591309e-01,-5.259579420089721680e-01,8.072072267532348633e-01,-5.953166484832763672e-01,-8.060564994812011719e-01,4.465240240097045898e-01,-1.294121593236923218e-01,1.809840351343154907e-01,3.691782653331756592e-01,5.381193757057189941e-01,-8.623579144477844238e-01,-2.094676047563552856e-01,-2.251276522874832153e-01,4.120947420597076416e-01,5.840814709663391113e-01,8.337898850440979004e-01,-5.683578252792358398e-01,-2.551116347312927246e-01,-1.870970726013183594e-01,-9.200412631034851074e-01,7.328798770904541016e-01,4.816311597824096680e-01,9.004479646682739258e-01,-9.315003156661987305e-01,2.505481839179992676e-01,9.122663736343383789e-01,-2.264313586056232452e-02,7.778260111808776855e-01,7.834302783012390137e-01,5.700684189796447754e-01,-2.640837728977203369e-01,9.829269051551818848e-01,-3.391833901405334473e-01,2.532630860805511475e-01,7.748709917068481445e-01,3.754689097404479980e-01,-4.150900542736053467e-01,-3.327108323574066162e-01,5.318743642419576645e-03,4.999675229191780090e-02,1.354513764381408691e-01,2.720903158187866211e-01,9.568482637405395508e-01,-1.369299143552780151e-01,5.537016391754150391e-01,-5.287294387817382812e-01,3.142264857888221741e-02,-3.091642856597900391e-01,-8.050205707550048828e-01,-7.536147832870483398e-01,1.319245249032974243e-01,9.579004645347595215e-01,-9.482357501983642578e-01,7.973895668983459473e-01,-4.281818568706512451e-01,3.651055991649627686e-01,4.708890616893768311e-01,-2.048619687557220459e-01
5.262036919593811035e-01,-2.025856822729110718e-01,5.248590707778930664e-01,-2.118032425642013550e-01,-1.813133209943771362e-01,2.532138824462890625e-01,-4.810062646865844727e-01,-9.204964637756347656e-01,-5.480105876922607422e-01,6.690680980682373047e-01,-5.247900485992431641e-01,5.137925744056701660e-01,2.657459378242492676e-01,6.878674030303955078e-01,5.247157812118530273e-01,-2.424807995557785034e-01,7.451782226562500000e-01,6.987004876136779785e-01,2.695682831108570099e-02,-4.830968081951141357e-01,-9.399557113647460938e-01,4.436779916286468506e-01,-9.532378315925598145e-01,1.597492396831512451e-01,-6.385886669158935547e-02,-5.649988651275634766e-01,6.157783865928649902e-01,1.998750269412994385e-01,2.142821848392486572e-01,3.213312327861785889e-01,4.675686359405517578e-01,8.453707396984100342e-02,1.446312852203845978e-02,5.646287798881530762e-01,-5.954237580299377441e-01,1.180598214268684387e-01,-3.362447321414947510e-01,-9.513465762138366699e-01,2.200744599103927612e-01,-8.973603248596191406e-01,6.892699599266052246e-01,4.926444292068481445e-01,6.238543987274169922e-01,-2.059455662965774536e-01,-8.501436114311218262e-01,3.070387244224548340e-01,-8.945406675338745117e-01,-9.652011394500732422e-01,9.798029661178588867e-01,1.796816885471343994e-01,8.455331623554229736e-02,2.439663559198379517e-01,8.778270483016967773e-01,-2.832379639148712158e-01,-5.938999056816101074e-01,1.668780595064163208e-01,-8.873934149742126465e-01,-6.162123680114746094e-01,-4.606126248836517334e-02,8.662519454956054688e-01,-3.533955514430999756e-01,-3.090782091021537781e-02,7.294178009033203125e-01,4.245336353778839111e-01,5.620982646942138672e-01,-1.747111380100250244e-01,8.153688311576843262e-01,-2.720077931880950928e-01,8.036236166954040527e-01,5.747931599617004395e-01,8.545498251914978027e-01,8.395692706108093262e-01,-4.937096834182739258e-01,5.019625276327133179e-02,-3.346090912818908691e-01,9.888720512390136719e-01,-1.643968969583511353e-01,-7.980423569679260254e-01,2.994578778743743896e-01,7.712032794952392578e-01,-6.096672415733337402e-01,4.785510003566741943e-01,5.143207311630249023e-01,5.329149961471557617e-01,9.482332319021224976e-02,5.441516637802124023e-02,8.015282154083251953e-01,-5.514441132545471191e-01,-8.395344950258731842e-03,-5.157970190048217773e-01,9.319826960563659668e-01,1.078551635146141052e-01,-6.361146569252014160e-01,-7.375905513763427734e-01,8.359014987945556641e-01,7.009008526802062988e-01,3.066087961196899414e-01,7.545594573020935059e-01,-7.973387837409973145e-01,1.240332350134849548e-01
-6.953261494636535645e-01,-4.416001439094543457e-01,-4.394374191761016846e-01,4.759974181652069092e-01,1.939425170421600342e-01,6.903521716594696045e-02,3.415866196155548096e-01,-2.809758782386779785e-01,-7.219367623329162598e-01,8.558789640665054321e-02,-9.756285548210144043e-01,9.614250659942626953e-01,8.854721784591674805e-01,7.057864069938659668e-01,4.924105107784271240e-02,4.888956844806671143e-01,1.398571431636810303e-01,-3.962571322917938232e-01,8.536499142646789551e-01,-2.667095661163330078e-01,-8.785937428474426270e-01,3.931473195552825928e-02,-3.467778861522674561e-01,-5.534217357635498047e-01,4.821074903011322021e-01,-8.506917357444763184e-01,2.330807894468307495e-01,6.326675415039062500e-01,-8.763015270233154297e-01,-2.039250284433364868e-01,-5.138954520225524902e-01,5.870755910873413086e-01,-9.725173115730285645e-01,-8.120753765106201172e-01,6.246483325958251953e-01,2.273279130458831787e-01,4.076939523220062256e-01,3.284764289855957031e-01,-4.947488605976104736e-01,5.160389542579650879e-01,6.182410717010498047e-01,6.083832979202270508e-01,6.269663572311401367e-01,6.784760355949401855e-01,-4.251247346401214600e-01,-6.764085888862609863e-01,-2.651691138744354248e-01,4.894160032272338867e-01,3.109147846698760986e-01,5.862749814987182617e-01,7.818358540534973145e-01,-6.293783783912658691e-01,7.492011189460754395e-01,-5.779830217361450195e-01,2.566513419151306152e-01,-1.593595594167709351e-01,2.354557216167449951e-01,3.267879486083984375e-01,-8.787213563919067383e-01,6.340274214744567871e-01,-7.176728844642639160e-01,8.963032960891723633e-01,8.838909864425659180e-01,-2.658835947513580322e-01,-5.701481699943542480e-01,-2.360443212091922760e-02,8.995822668075561523e-01,9.591286778450012207e-01,2.073493227362632751e-02,4.851596057415008545e-02,8.329139947891235352e-01,-1.712537705898284912e-01,-6.540697813034057617e-01,6.800864338874816895e-01,8.036393523216247559e-01,9.584409594535827637e-01,-8.138452172279357910e-01,9.234589934349060059e-01,2.688776254653930664e-01,4.043804109096527100e-01,-1.415415108203887939e-01,-3.008967041969299316e-01,5.207852125167846680e-01,-2.802156507968902588e-01,5.735896825790405273e-01,6.798215955495834351e-02,7.865919470787048340e-01,-7.006616592407226562e-01,8.567022085189819336e-01,-5.016680955886840820e-01,-3.767682313919067383e-01,5.329646468162536621e-01,2.222022712230682373e-01,-7.696303725242614746e-01,-9.937490336596965790e-03,6.717341542243957520e-01,-2.840707302093505859e-01,-2.422139421105384827e-02,2.922915816307067871e-01,-1.397483497858047485e-01
7.329342365264892578e-01,-7.993424534797668457e-01,1.616706401109695435e-01,6.988906264305114746e-01,-3.730803728103637695e-02,1.633498817682266235e-02,-2.497009485960006714e-01,-8.382830768823623657e-02,-6.531571745872497559e-01,9.859093427658081055e-01,-7.593172192573547363e-01,-3.690217435359954834e-01,9.702621698379516602e-01,8.003196716308593750e-01,-6.988232731819152832e-01,8.536507487297058105e-01,5.616942048072814941e-02,-5.391977429389953613e-01,8.175964951515197754e-01,-8.250866830348968506e-02,-3.669401705265045166e-01,-4.956298321485519409e-02,-7.466326951980590820e-01,6.536629796028137207e-01,-2.626208961009979248e-01,6.447352766990661621e-01,1.554607301950454712e-01,4.976252913475036621e-01,4.226921871304512024e-02,-5.663373041898012161e-03,-6.131169795989990234e-01,-4.754045605659484863e-01,7.918401956558227539e-01,4.562644958496093750e-01,-8.448719978332519531e-01,-9.310926795005798340e-01,9.436331391334533691e-01,4.268324375152587891e-01,6.484382152557373047e-01,-6.084394454956054688e-01,6.537592411041259766e-01,8.657022118568420410e-01,-2.029896080493927002e-01,7.146323323249816895e-01,-6.867964863777160645e-01,2.044941037893295288e-01,9.137450456619262695e-01,-1.915395408868789673e-01,5.494922399520874023e-01,9.740997552871704102e-01,2.675031125545501709e-01,-7.966685891151428223e-01,6.128920912742614746e-01,5.397145748138427734e-01,-6.160147190093994141e-01,-9.132608175277709961e-01,9.120711088180541992e-01,9.953240752220153809e-01,-2.130826413631439209e-01,2.286566980183124542e-02,-3.618973791599273682e-01,-5.565672740340232849e-02,9.086492061614990234e-01,-3.485148251056671143e-01,3.041158020496368408e-01,9.375562667846679688e-01,-3.777354061603546143e-01,-5.922308564186096191e-01,1.412216871976852417e-01,5.420010089874267578e-01,-4.281085729598999023e-02,-4.816777110099792480e-01,-7.246268987655639648e-01,-2.141195535659790039e-01,7.716796994209289551e-01,7.930696010589599609e-01,-1.038867607712745667e-01,6.417471766471862793e-01,-2.723706960678100586e-01,-2.103842496871948242e-01,9.977895021438598633e-01,-3.927379250526428223e-01,-7.578579783439636230e-01,6.338329315185546875e-01,-5.646694898605346680e-01,1.003095321357250214e-02,1.250577569007873535e-01,7.056263685226440430e-01,9.028122425079345703e-01,-7.178438901901245117e-01,4.783798381686210632e-02,-3.891886174678802490e-01,-5.352422595024108887e-01,-1.452141702175140381e-01,6.912208199501037598e-01,-2.673272974789142609e-02,4.239939451217651367e-01,5.816714763641357422e-01,-4.653732776641845703e-01,2.782048583030700684e-01
