level_equivalent_diameter,level_major_axis_length,level_minor_axis_length,level_solidity,nodes,distmap-skew,distmap-kurt
4.144393920898437500e+01,4.779422378540039062e+01,4.336960983276367188e+01,8.024985194206237793e-01,1.200000000000000000e+01,6.577079892158508301e-01,-3.139163255691528320e-01
6.834848785400390625e+01,1.067168884277343750e+02,8.744759368896484375e+01,4.608717560768127441e-01,4.200000000000000000e+01,1.289938330650329590e+00,1.462500333786010742e+00
8.432699584960937500e+01,1.043618392944335938e+02,8.732494354248046875e+01,7.044652104377746582e-01,4.100000000000000000e+01,1.200125575065612793e+00,1.604574918746948242e+00
4.142857742309570312e+01,4.785010910034179688e+01,4.268851852416992188e+01,7.938751578330993652e-01,1.200000000000000000e+01,1.032186627388000488e+00,5.236780047416687012e-01
2.951094436645507812e+01,3.600891494750976562e+01,3.439575958251953125e+01,5.723849534988403320e-01,1.500000000000000000e+01,8.130329251289367676e-01,-1.617694944143295288e-01
4.426641845703125000e+01,6.237514114379882812e+01,5.348316955566406250e+01,4.803370833396911621e-01,1.700000000000000000e+01,1.012272715568542480e+00,8.390440791845321655e-02
3.426261520385742188e+01,4.439577865600585938e+01,3.049177360534667969e+01,8.224799036979675293e-01,6.000000000000000000e+00,7.319963574409484863e-01,-4.842575192451477051e-01
8.862626647949218750e+01,1.027434616088867188e+02,9.637162780761718750e+01,7.274764180183410645e-01,3.300000000000000000e+01,9.946709275245666504e-01,6.793600916862487793e-01
9.433951568603515625e+01,1.382267303466796875e+02,1.003162231445312500e+02,5.977424383163452148e-01,4.800000000000000000e+01,1.111619234085083008e+00,5.693064928054809570e-01
6.978639984130859375e+01,9.821496582031250000e+01,6.370121765136718750e+01,7.015774250030517578e-01,2.400000000000000000e+01,1.130780816078186035e+00,7.728363871574401855e-01
4.136706542968750000e+01,6.492945098876953125e+01,4.411521911621093750e+01,5.358851552009582520e-01,1.400000000000000000e+01,1.162464499473571777e+00,7.090949416160583496e-01
7.512836456298828125e+01,9.249855804443359375e+01,7.450623321533203125e+01,6.998736858367919922e-01,2.700000000000000000e+01,1.147702097892761230e+00,9.452077150344848633e-01
9.759011840820312500e+01,1.105348587036132812e+02,9.484284973144531250e+01,8.307418823242187500e-01,1.300000000000000000e+01,6.972271203994750977e-01,-3.564830124378204346e-01
1.088052444458007812e+02,1.162806243896484375e+02,1.063829345703125000e+02,8.304751515388488770e-01,2.100000000000000000e+01,4.388079345226287842e-01,-8.086563944816589355e-01
5.635121536254882812e+01,6.412606811523437500e+01,5.283053588867187500e+01,8.462843298912048340e-01,9.000000000000000000e+00,7.303861379623413086e-01,-5.145120024681091309e-01
6.671765136718750000e+01,8.427832794189453125e+01,6.385144424438476562e+01,7.756822705268859863e-01,1.000000000000000000e+01,7.903927564620971680e-01,-2.171994447708129883e-01
3.973432922363281250e+01,4.863591384887695312e+01,3.930327987670898438e+01,7.097882032394409180e-01,5.000000000000000000e+00,7.171583175659179688e-01,-4.413167238235473633e-01
8.973274993896484375e+01,1.253980789184570312e+02,9.097204589843750000e+01,6.066768765449523926e-01,9.000000000000000000e+01,1.299364805221557617e+00,2.024295330047607422e+00
8.432699584960937500e+01,9.919152832031250000e+01,8.722042846679687500e+01,6.129280328750610352e-01,1.900000000000000000e+01,6.546201109886169434e-01,-6.619727611541748047e-01
6.863662719726562500e+01,7.936903381347656250e+01,6.737703704833984375e+01,7.458173632621765137e-01,2.700000000000000000e+01,8.606377840042114258e-01,-2.721650153398513794e-02
4.763310623168945312e+01,6.211054229736328125e+01,5.148000717163085938e+01,6.517922282218933105e-01,2.600000000000000000e+01,6.213176250457763672e-01,-4.021286666393280029e-01
6.393042373657226562e+01,6.955191802978515625e+01,6.550138854980468750e+01,8.136882185935974121e-01,1.300000000000000000e+01,7.176678776741027832e-01,-4.338003993034362793e-01
9.171855926513671875e+01,1.120075149536132812e+02,9.341470336914062500e+01,7.268427014350891113e-01,5.500000000000000000e+01,9.394426345825195312e-01,3.689966201782226562e-01
6.785303497314453125e+01,9.058086395263671875e+01,7.153593444824218750e+01,6.392080783843994141e-01,4.200000000000000000e+01,1.199512839317321777e+00,1.500903725624084473e+00
5.966555023193359375e+01,8.089774322509765625e+01,6.678397369384765625e+01,5.580838322639465332e-01,3.200000000000000000e+01,1.310878992080688477e+00,1.850976586341857910e+00
5.917270278930664062e+01,9.416809082031250000e+01,7.563480377197265625e+01,4.951386451721191406e-01,2.400000000000000000e+01,1.094005227088928223e+00,8.501190543174743652e-01
7.357862854003906250e+01,8.449393463134765625e+01,6.856081390380859375e+01,8.553611040115356445e-01,7.000000000000000000e+00,7.122631669044494629e-01,-5.230595469474792480e-01
7.325779724121093750e+01,8.719564056396484375e+01,7.206123352050781250e+01,7.525441646575927734e-01,1.200000000000000000e+01,9.148153066635131836e-01,-1.461711972951889038e-01
8.766569519042968750e+01,1.208302154541015625e+02,9.515283203125000000e+01,5.302644371986389160e-01,7.900000000000000000e+01,1.342267513275146484e+00,1.500269532203674316e+00
4.705490112304687500e+01,5.430506896972656250e+01,4.515768814086914062e+01,8.528690338134765625e-01,9.000000000000000000e+00,8.584437370300292969e-01,-2.119570076465606689e-01
7.454991912841796875e+01,1.028186035156250000e+02,8.503784942626953125e+01,5.523918271064758301e-01,3.100000000000000000e+01,9.687653183937072754e-01,4.762521088123321533e-01
5.653168487548828125e+01,7.661071777343750000e+01,5.124466323852539062e+01,6.811397671699523926e-01,1.700000000000000000e+01,7.432901263236999512e-01,-2.323991209268569946e-01
2.185096931457519531e+01,5.037443161010742188e+01,3.516011810302734375e+01,2.465483248233795166e-01,1.000000000000000000e+01,8.860032558441162109e-01,-1.383887678384780884e-01
4.452453231811523438e+01,5.358506774902343750e+01,4.037266540527343750e+01,8.693467378616333008e-01,3.000000000000000000e+00,3.144654631614685059e-01,-9.418171048164367676e-01
6.263266754150390625e+01,7.789499664306640625e+01,6.030847930908203125e+01,7.416947484016418457e-01,1.400000000000000000e+01,9.370018243789672852e-01,-1.365868374705314636e-02
9.918190002441406250e+01,1.213565063476562500e+02,9.944867706298828125e+01,7.027469277381896973e-01,2.800000000000000000e+01,8.200379014015197754e-01,-6.783796846866607666e-02
7.539059448242187500e+01,8.598718261718750000e+01,7.471190643310546875e+01,7.651696801185607910e-01,1.400000000000000000e+01,9.410188794136047363e-01,-6.099314428865909576e-03
9.058713531494140625e+01,9.940151977539062500e+01,8.874111938476562500e+01,8.815483450889587402e-01,1.900000000000000000e+01,7.043608427047729492e-01,-4.763352274894714355e-01
1.053691101074218750e+02,1.178398284912109375e+02,1.119377059936523438e+02,7.433930039405822754e-01,1.800000000000000000e+01,6.230232715606689453e-01,-4.588938057422637939e-01
6.164916992187500000e+01,9.052138519287109375e+01,5.298087692260742188e+01,6.862068772315979004e-01,2.800000000000000000e+01,1.063880085945129395e+00,5.674723386764526367e-01
6.471232604980468750e+01,1.047011642456054688e+02,7.862684631347656250e+01,4.967527687549591064e-01,3.500000000000000000e+01,8.133718371391296387e-01,-9.363794326782226562e-02
5.722562408447265625e+01,6.441234588623046875e+01,5.902449417114257812e+01,7.810507416725158691e-01,1.300000000000000000e+01,1.081283688545227051e+00,5.680678486824035645e-01
5.189317703247070312e+01,7.925746917724609375e+01,6.085396957397460938e+01,3.807380795478820801e-01,2.800000000000000000e+01,1.056335926055908203e+00,7.458223104476928711e-01
6.786241912841796875e+01,1.216602935791015625e+02,8.368784332275390625e+01,5.170097351074218750e-01,3.900000000000000000e+01,8.444020748138427734e-01,1.588920652866363525e-01
8.753488159179687500e+01,1.011998519897460938e+02,8.178459930419921875e+01,8.375782966613769531e-01,1.500000000000000000e+01,7.329381704330444336e-01,-3.956077396869659424e-01
8.959074401855468750e+01,1.000144882202148438e+02,9.253713226318359375e+01,6.835827231407165527e-01,2.600000000000000000e+01,5.443628430366516113e-01,-5.682713389396667480e-01
5.085223388671875000e+01,1.078741836547851562e+02,6.967758178710937500e+01,4.349036514759063721e-01,2.900000000000000000e+01,9.665330052375793457e-01,3.013379573822021484e-01
7.224270629882812500e+01,9.912406158447265625e+01,8.186721801757812500e+01,5.639014840126037598e-01,6.200000000000000000e+01,1.300769329071044922e+00,1.813093900680541992e+00
8.783980560302734375e+01,1.122912216186523438e+02,8.516388702392578125e+01,7.313541173934936523e-01,3.000000000000000000e+01,1.400205135345458984e+00,1.688143253326416016e+00
9.694872283935546875e+01,1.204901733398437500e+02,9.012635040283203125e+01,7.620522379875183105e-01,2.400000000000000000e+01,7.515520453453063965e-01,-1.555703431367874146e-01
2.752412605285644531e+01,3.399830627441406250e+01,2.508491325378417969e+01,8.392101526260375977e-01,6.000000000000000000e+00,8.825257420539855957e-01,1.211183667182922363e-01
7.774360656738281250e+01,9.525243377685546875e+01,7.618834686279296875e+01,7.165282964706420898e-01,2.200000000000000000e+01,8.560801744461059570e-01,1.156633347272872925e-01
8.254153442382812500e+01,1.041626586914062500e+02,8.241150665283203125e+01,7.692639231681823730e-01,4.100000000000000000e+01,8.431267738342285156e-01,-1.258929371833801270e-01
4.752606582641601562e+01,8.416063690185546875e+01,6.732558441162109375e+01,3.392618000507354736e-01,2.900000000000000000e+01,1.205714344978332520e+00,1.152200579643249512e+00
7.607150268554687500e+01,1.038470001220703125e+02,7.712291717529296875e+01,6.738324761390686035e-01,1.800000000000000000e+01,6.908402442932128906e-01,-3.733658492565155029e-01
8.302601623535156250e+01,1.075869903564453125e+02,8.870703125000000000e+01,6.477625966072082520e-01,5.600000000000000000e+01,1.027167320251464844e+00,6.971600651741027832e-01
8.178219604492187500e+01,1.098673782348632812e+02,8.983573913574218750e+01,6.386626362800598145e-01,3.500000000000000000e+01,7.906486392021179199e-01,-1.660042107105255127e-01
6.590159606933593750e+01,8.884758758544921875e+01,5.852905654907226562e+01,7.041701078414916992e-01,9.000000000000000000e+00,4.947157204151153564e-01,-6.850752234458923340e-01
9.126627349853515625e+01,1.150364532470703125e+02,9.870774078369140625e+01,6.334850192070007324e-01,4.100000000000000000e+01,1.110789775848388672e+00,7.122515439987182617e-01
1.010009689331054688e+02,1.066445083618164062e+02,1.013166427612304688e+02,8.717223405838012695e-01,8.000000000000000000e+00,9.194513559341430664e-01,-3.591303527355194092e-02
5.871910095214843750e+01,7.053656005859375000e+01,5.773494338989257812e+01,7.283485531806945801e-01,1.200000000000000000e+01,8.282605409622192383e-01,-5.517717078328132629e-02
4.900336456298828125e+01,5.850921249389648438e+01,4.947247695922851562e+01,7.547018527984619141e-01,1.500000000000000000e+01,8.885506987571716309e-01,2.287923544645309448e-01
7.269074249267578125e+01,1.042582397460937500e+02,9.436080932617187500e+01,5.197895765304565430e-01,5.100000000000000000e+01,1.109223842620849609e+00,8.527347445487976074e-01
1.018108215332031250e+02,1.221944503784179688e+02,9.538282775878906250e+01,8.173694610595703125e-01,4.500000000000000000e+01,1.243316888809204102e+00,1.250002026557922363e+00
5.980409622192382812e+01,7.514343261718750000e+01,5.550557327270507812e+01,7.131251692771911621e-01,1.000000000000000000e+01,7.548418045043945312e-01,-5.004471540451049805e-01
5.773509597778320312e+01,8.410070037841796875e+01,6.428385925292968750e+01,5.523206591606140137e-01,3.400000000000000000e+01,7.600647211074829102e-01,3.078391030430793762e-02
6.228612136840820312e+01,7.030587005615234375e+01,6.250223922729492188e+01,8.320589661598205566e-01,1.400000000000000000e+01,5.254815220832824707e-01,-7.011909484863281250e-01
7.504357910156250000e+01,9.048748016357421875e+01,8.200804901123046875e+01,7.375354170799255371e-01,2.400000000000000000e+01,9.447231292724609375e-01,2.909942269325256348e-01
6.916329193115234375e+01,9.377517700195312500e+01,7.194986724853515625e+01,5.941799879074096680e-01,1.800000000000000000e+01,8.926684260368347168e-01,2.663145065307617188e-01
6.451526641845703125e+01,7.944127655029296875e+01,6.197118759155273438e+01,7.700824737548828125e-01,1.500000000000000000e+01,5.478607416152954102e-01,-5.992980599403381348e-01
4.041740036010742188e+01,6.383529281616210938e+01,4.370392608642578125e+01,5.654473304748535156e-01,1.400000000000000000e+01,1.285598278045654297e+00,8.782032132148742676e-01
5.751414108276367188e+01,7.224803924560546875e+01,5.783644485473632812e+01,6.345872282981872559e-01,2.300000000000000000e+01,1.114285826683044434e+00,9.058665633201599121e-01
6.537786102294921875e+01,1.083982086181640625e+02,6.811921691894531250e+01,5.923769474029541016e-01,1.600000000000000000e+01,7.978121042251586914e-01,-1.398117840290069580e-01
8.972565460205078125e+01,9.452601623535156250e+01,9.341356658935546875e+01,8.400425314903259277e-01,1.700000000000000000e+01,9.359558820724487305e-01,6.928899139165878296e-02
4.540236663818359375e+01,5.190259933471679688e+01,4.247020339965820312e+01,8.349664807319641113e-01,4.000000000000000000e+00,7.027128934860229492e-01,-4.487918615341186523e-01
2.660678863525390625e+01,3.811219024658203125e+01,2.524905204772949219e+01,5.488647818565368652e-01,5.000000000000000000e+00,8.920065164566040039e-01,-1.122849136590957642e-01
8.548915100097656250e+01,9.451522827148437500e+01,9.180478668212890625e+01,6.741045117378234863e-01,3.200000000000000000e+01,9.845127463340759277e-01,1.489595323801040649e-01
3.651139450073242188e+01,5.267651748657226562e+01,3.493098068237304688e+01,6.767938137054443359e-01,6.000000000000000000e+00,1.125927090644836426e+00,5.124098062515258789e-01
1.020980529785156250e+02,1.219617462158203125e+02,1.087615661621093750e+02,7.035318613052368164e-01,5.700000000000000000e+01,1.054301142692565918e+00,9.663411378860473633e-01
5.811974334716796875e+01,7.039720153808593750e+01,6.668883514404296875e+01,6.832346320152282715e-01,1.900000000000000000e+01,9.565342068672180176e-01,5.660892724990844727e-01
4.791295242309570312e+01,7.944962310791015625e+01,4.855802536010742188e+01,6.151484251022338867e-01,2.200000000000000000e+01,9.372257590293884277e-01,3.179070353507995605e-01
5.972953414916992188e+01,7.395185852050781250e+01,5.926946258544921875e+01,7.579118013381958008e-01,9.000000000000000000e+00,5.926234126091003418e-01,-5.250674486160278320e-01
6.480080413818359375e+01,9.751982879638671875e+01,5.502174758911132812e+01,6.779034137725830078e-01,2.200000000000000000e+01,8.164352178573608398e-01,-3.048914968967437744e-01
6.981375885009765625e+01,8.540702056884765625e+01,7.401229858398437500e+01,6.881179213523864746e-01,4.400000000000000000e+01,9.810235500335693359e-01,4.032602310180664062e-01
5.643024063110351562e+01,7.603622436523437500e+01,5.649605941772460938e+01,6.735793352127075195e-01,1.500000000000000000e+01,1.140118122100830078e+00,9.959642291069030762e-01
3.941259002685546875e+01,5.696918487548828125e+01,3.496160507202148438e+01,6.545064449310302734e-01,1.600000000000000000e+01,8.981361985206604004e-01,1.285384148359298706e-01
1.123006591796875000e+02,1.423058776855468750e+02,1.171083068847656250e+02,7.371436953544616699e-01,4.500000000000000000e+01,8.139820694923400879e-01,-7.416307926177978516e-02
1.400281715393066406e+01,2.232111549377441406e+01,1.123470020294189453e+01,7.586206793785095215e-01,2.000000000000000000e+00,8.089197278022766113e-01,-4.283740222454071045e-01
7.933235931396484375e+01,1.043260574340820312e+02,7.143375396728515625e+01,7.545412778854370117e-01,1.700000000000000000e+01,6.745728254318237305e-01,-5.411251783370971680e-01
3.450331878662109375e+01,7.117364501953125000e+01,4.802348327636718750e+01,3.171641826629638672e-01,1.400000000000000000e+01,1.037916302680969238e+00,6.321502327919006348e-01
4.244565963745117188e+01,7.063298034667968750e+01,3.060088348388671875e+01,6.855620145797729492e-01,8.000000000000000000e+00,5.409054756164550781e-01,-7.526125907897949219e-01
9.473682403564453125e+01,1.215598220825195312e+02,9.830044555664062500e+01,6.404688358306884766e-01,3.500000000000000000e+01,7.516272068023681641e-01,-2.148470133543014526e-01
6.027066040039062500e+01,8.204637908935546875e+01,6.866268157958984375e+01,5.919086933135986328e-01,4.100000000000000000e+01,8.004446625709533691e-01,8.273581974208354950e-03
2.761648941040039062e+01,6.400551605224609375e+01,3.138740158081054688e+01,4.388278424739837646e-01,1.000000000000000000e+01,5.752774477005004883e-01,-6.557679772377014160e-01
3.000300598144531250e+01,4.363879776000976562e+01,3.264511108398437500e+01,4.748153090476989746e-01,9.000000000000000000e+00,8.129770755767822266e-01,-2.220620661973953247e-01
7.150755310058593750e+01,8.234050750732421875e+01,6.890776062011718750e+01,7.059237360954284668e-01,1.500000000000000000e+01,1.007820248603820801e+00,2.598074376583099365e-01
8.335507202148437500e+01,1.205061340332031250e+02,1.038450698852539062e+02,5.973727703094482422e-01,5.400000000000000000e+01,1.251296639442443848e+00,1.208572268486022949e+00
7.209274291992187500e+01,9.622202301025390625e+01,8.595994567871093750e+01,5.776142477989196777e-01,7.100000000000000000e+01,1.120891332626342773e+00,1.429513692855834961e+00
6.266315460205078125e+01,8.304389190673828125e+01,7.196346282958984375e+01,5.866463780403137207e-01,3.500000000000000000e+01,9.880672693252563477e-01,6.477195620536804199e-01
8.114136505126953125e+01,1.199833068847656250e+02,1.012266464233398438e+02,5.211650729179382324e-01,7.300000000000000000e+01,1.157644629478454590e+00,9.317928552627563477e-01
8.620108032226562500e+01,9.038426971435546875e+01,8.413413238525390625e+01,9.134449958801269531e-01,6.000000000000000000e+00,4.646053612232208252e-01,-6.134911775588989258e-01
7.032256317138671875e+01,1.114631042480468750e+02,6.113967132568359375e+01,6.715075969696044922e-01,3.100000000000000000e+01,1.440249800682067871e+00,1.755468487739562988e+00
6.115148925781250000e+01,8.603602600097656250e+01,4.869351577758789062e+01,8.206202983856201172e-01,1.800000000000000000e+01,8.184448480606079102e-01,-1.108981370925903320e-01
4.638722610473632812e+01,7.223436737060546875e+01,4.282410812377929688e+01,5.709459185600280762e-01,1.800000000000000000e+01,9.112575650215148926e-01,2.516888827085494995e-02
4.032278442382812500e+01,5.533807373046875000e+01,4.527096939086914062e+01,5.311980247497558594e-01,2.700000000000000000e+01,8.932133913040161133e-01,3.766461461782455444e-02
8.355341339111328125e+01,1.087613601684570312e+02,8.162046051025390625e+01,6.528158187866210938e-01,5.000000000000000000e+01,8.821348547935485840e-01,6.180715560913085938e-02
8.729454803466796875e+01,1.004594650268554688e+02,9.454247283935546875e+01,6.991822719573974609e-01,3.900000000000000000e+01,8.147467374801635742e-01,-1.147637292742729187e-01
1.225941238403320312e+02,1.298712615966796875e+02,1.223542404174804688e+02,8.782084584236145020e-01,9.000000000000000000e+00,3.609538674354553223e-01,-8.448135852813720703e-01
3.672003173828125000e+01,4.841959762573242188e+01,3.343466949462890625e+01,7.668356299400329590e-01,1.500000000000000000e+01,9.909988045692443848e-01,1.149713620543479919e-01
1.109375228881835938e+02,1.272263793945312500e+02,1.021277847290039062e+02,8.945030570030212402e-01,1.400000000000000000e+01,3.280434310436248779e-01,-8.698709011077880859e-01
5.788925933837890625e+01,7.119364166259765625e+01,5.922498321533203125e+01,6.899082660675048828e-01,1.300000000000000000e+01,5.609296560287475586e-01,-5.478239655494689941e-01
9.455521392822265625e+01,1.043130493164062500e+02,9.089371490478515625e+01,8.631837964057922363e-01,7.000000000000000000e+00,5.741167664527893066e-01,-5.685156583786010742e-01
8.638551330566406250e+01,1.277124328613281250e+02,1.088828353881835938e+02,5.425847172737121582e-01,3.600000000000000000e+01,1.076284527778625488e+00,5.117301344871520996e-01
4.223515701293945312e+01,5.161832427978515625e+01,3.750386428833007812e+01,7.597613930702209473e-01,3.000000000000000000e+00,5.186101794242858887e-01,-7.725744843482971191e-01
4.513516616821289062e+01,5.672734069824218750e+01,4.045127105712890625e+01,7.568590641021728516e-01,5.000000000000000000e+00,6.279747486114501953e-01,-6.290870904922485352e-01
8.941292572021484375e+01,1.205096359252929688e+02,7.703231048583984375e+01,7.892156839370727539e-01,2.500000000000000000e+01,1.012550830841064453e+00,5.467366576194763184e-01
4.944309616088867188e+01,7.328665161132812500e+01,4.580913162231445312e+01,5.962733030319213867e-01,3.600000000000000000e+01,6.332210302352905273e-01,-6.494628787040710449e-01
6.527066040039062500e+01,8.893961334228515625e+01,6.230015563964843750e+01,6.443288922309875488e-01,3.300000000000000000e+01,1.147818922996520996e+00,8.960855007171630859e-01
3.303280639648437500e+01,5.969029235839843750e+01,3.917730712890625000e+01,4.602577984333038330e-01,1.500000000000000000e+01,8.456358313560485840e-01,-8.258749544620513916e-02
7.140955352783203125e+01,9.140295410156250000e+01,6.931565093994140625e+01,7.772171497344970703e-01,2.500000000000000000e+01,1.239443898200988770e+00,8.520810008049011230e-01
4.489474487304687500e+01,6.410369873046875000e+01,4.375889587402343750e+01,6.817398667335510254e-01,1.300000000000000000e+01,9.937849640846252441e-01,2.789710164070129395e-01
7.617185974121093750e+01,9.828547668457031250e+01,7.363439178466796875e+01,7.508650422096252441e-01,2.300000000000000000e+01,7.620892524719238281e-01,-2.698685526847839355e-01
6.507530212402343750e+01,8.293583679199218750e+01,5.873883819580078125e+01,7.822201251983642578e-01,2.600000000000000000e+01,1.138039588928222656e+00,9.279665946960449219e-01
3.557527542114257812e+01,7.055899047851562500e+01,4.923942565917968750e+01,2.847321629524230957e-01,2.300000000000000000e+01,1.311217784881591797e+00,1.436814427375793457e+00
2.684499168395996094e+01,3.801480102539062500e+01,2.128702163696289062e+01,8.051208853721618652e-01,3.000000000000000000e+00,5.595862269401550293e-01,-6.748366951942443848e-01
8.516086578369140625e+01,1.075134811401367188e+02,9.857273864746093750e+01,5.729805827140808105e-01,4.100000000000000000e+01,1.051908373832702637e+00,5.486668348312377930e-01
3.171528434753417969e+01,3.527643203735351562e+01,3.131897735595703125e+01,8.350951671600341797e-01,1.000000000000000000e+00,6.327553987503051758e-01,-6.100197434425354004e-01
5.533661651611328125e+01,6.950537872314453125e+01,6.206806182861328125e+01,5.796577334403991699e-01,3.900000000000000000e+01,8.200526237487792969e-01,-5.301178246736526489e-02
1.055019454956054688e+02,1.123082733154296875e+02,1.063198547363281250e+02,8.571428656578063965e-01,9.000000000000000000e+00,7.936654090881347656e-01,-2.623507380485534668e-01
4.199329376220703125e+01,5.158271026611328125e+01,4.386878204345703125e+01,7.228600978851318359e-01,1.400000000000000000e+01,1.303283095359802246e+00,1.024471759796142578e+00
8.807865142822265625e+01,1.106258926391601562e+02,1.045540084838867188e+02,6.513791084289550781e-01,4.500000000000000000e+01,9.150820970535278320e-01,3.156928718090057373e-01
1.116126174926757812e+02,1.213825378417968750e+02,1.109369354248046875e+02,7.969373464584350586e-01,1.900000000000000000e+01,5.200237631797790527e-01,-6.122182011604309082e-01
6.371096801757812500e+01,8.626354980468750000e+01,6.955636596679687500e+01,5.985730290412902832e-01,4.000000000000000000e+01,1.075889110565185547e+00,7.299416065216064453e-01
7.229556274414062500e+01,1.050881958007812500e+02,7.298252868652343750e+01,6.679140925407409668e-01,2.300000000000000000e+01,1.023193120956420898e+00,5.715943574905395508e-01
1.075635986328125000e+02,1.253523559570312500e+02,1.154408645629882812e+02,7.627161145210266113e-01,5.800000000000000000e+01,7.446483969688415527e-01,-5.969807878136634827e-02
6.704129791259765625e+01,9.463499450683593750e+01,7.067973327636718750e+01,5.353351235389709473e-01,4.400000000000000000e+01,9.089392423629760742e-01,4.099105298519134521e-01
1.226252822875976562e+02,1.409775695800781250e+02,1.125311126708984375e+02,8.590340614318847656e-01,1.600000000000000000e+01,5.472195744514465332e-01,-6.915915012359619141e-01
5.989982604980468750e+01,6.903762817382812500e+01,5.841381454467773438e+01,8.381915688514709473e-01,7.000000000000000000e+00,8.752735257148742676e-01,-5.302290245890617371e-02
2.256758451461791992e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00
6.956711578369140625e+01,1.176730194091796875e+02,8.508325195312500000e+01,4.747689366340637207e-01,3.800000000000000000e+01,1.089740157127380371e+00,8.151814341545104980e-01
7.022290802001953125e+01,9.203585815429687500e+01,7.152857208251953125e+01,6.303710937500000000e-01,3.400000000000000000e+01,1.298424720764160156e+00,1.444902539253234863e+00
8.801357269287109375e+01,1.238386001586914062e+02,1.045109176635742188e+02,5.412330031394958496e-01,6.400000000000000000e+01,1.761853456497192383e+00,3.916135311126708984e+00
3.586045074462890625e+01,4.867256927490234375e+01,4.267183303833007812e+01,5.595567822456359863e-01,1.300000000000000000e+01,8.150444626808166504e-01,-3.432106971740722656e-02
1.159268875122070312e+02,1.378949279785156250e+02,1.197447586059570312e+02,7.694270014762878418e-01,9.300000000000000000e+01,1.248329162597656250e+00,1.221132278442382812e+00
7.568556213378906250e+01,1.043985900878906250e+02,8.885659027099609375e+01,5.232612490653991699e-01,5.200000000000000000e+01,1.155922055244445801e+00,1.021903395652770996e+00
4.194778823852539062e+01,5.570837402343750000e+01,3.393021392822265625e+01,8.626716732978820801e-01,9.000000000000000000e+00,7.407688498497009277e-01,-4.336331188678741455e-01
7.865539550781250000e+01,9.517491912841796875e+01,7.142605590820312500e+01,8.008900880813598633e-01,9.000000000000000000e+00,8.672358393669128418e-01,-1.137213082984089851e-03
7.413030242919921875e+01,9.259879302978515625e+01,8.352947998046875000e+01,5.672230124473571777e-01,2.400000000000000000e+01,1.211488962173461914e+00,1.038298010826110840e+00
7.678784179687500000e+01,9.132996368408203125e+01,6.935214233398437500e+01,7.624300122261047363e-01,9.000000000000000000e+00,8.084190487861633301e-01,-2.853944599628448486e-01
6.485971832275390625e+01,9.974367523193359375e+01,5.993672180175781250e+01,6.449345946311950684e-01,2.000000000000000000e+01,7.720155715942382812e-01,-3.350913524627685547e-02
8.600144195556640625e+01,1.047060775756835938e+02,7.675785064697265625e+01,8.603376746177673340e-01,6.000000000000000000e+00,6.768273711204528809e-01,-4.073543250560760498e-01
9.586575317382812500e+01,1.217548370361328125e+02,1.014181213378906250e+02,6.805581450462341309e-01,3.200000000000000000e+01,8.644892573356628418e-01,5.690415948629379272e-02
